 VARIABLES="X", "Y", "Z", "DATA" 
 ZONE I=          21  J=          13  K=           1  F=POINT
   27.50000       52.50000       2.500000       46.98058    
   32.50000       52.50000       2.500000       45.03764    
   37.50000       52.50000       2.500000       42.00479    
   42.50000       52.50000       2.500000       37.14944    
   47.50000       52.50000       2.500000       29.24843    
   52.50000       52.50000       2.500000       16.18050    
   57.50000       52.50000       2.500000       16.80935    
   62.50000       52.50000       2.500000       17.48855    
   67.50000       52.50000       2.500000       18.08783    
   72.50000       52.50000       2.500000       18.57189    
   77.50000       52.50000       2.500000       18.91301    
   82.50000       52.50000       2.500000       19.06779    
   87.50000       52.50000       2.500000       18.90138    
   92.50000       52.50000       2.500000       17.77896    
   97.50000       52.50000       2.500000       13.99488    
   102.5000       52.50000       2.500000       1.320734    
   2.500000       47.50000       2.500000       40.66222    
   7.500000       47.50000       2.500000       48.94218    
   12.50000       47.50000       2.500000       49.41627    
   17.50000       47.50000       2.500000       49.00837    
   22.50000       47.50000       2.500000       48.11878    
   27.50000       47.50000       2.500000       46.72344    
   32.50000       47.50000       2.500000       44.60810    
   37.50000       47.50000       2.500000       41.33885    
   42.50000       47.50000       2.500000       36.15526    
   47.50000       47.50000       2.500000       27.70743    
   52.50000       47.50000       2.500000       13.65712    
   57.50000       47.50000       2.500000       14.60587    
   62.50000       47.50000       2.500000       15.47508    
   67.50000       47.50000       2.500000       16.19035    
   72.50000       47.50000       2.500000       16.78239    
   77.50000       47.50000       2.500000       17.27299    
   82.50000       47.50000       2.500000       17.68138    
   87.50000       47.50000       2.500000       18.07755    
   92.50000       47.50000       2.500000       18.52748    
   97.50000       47.50000       2.500000       14.11510    
   102.5000       47.50000       2.500000       2.118751    
   2.500000       42.50000       2.500000       36.10619    
   7.500000       42.50000       2.500000       46.38187    
   12.50000       42.50000       2.500000       47.83119    
   17.50000       42.50000       2.500000       47.67272    
   22.50000       42.50000       2.500000       46.95908    
   27.50000       42.50000       2.500000       45.77496    
   32.50000       42.50000       2.500000       43.97567    
   37.50000       42.50000       2.500000       41.19717    
   42.50000       42.50000       2.500000       36.80162    
   47.50000       42.50000       2.500000       29.75892    
   52.50000       42.50000       2.500000       18.33988    
   57.50000       42.50000       2.500000       18.81832    
   62.50000       42.50000       2.500000       19.11268    
   67.50000       42.50000       2.500000       19.19081    
   72.50000       42.50000       2.500000       19.10991    
   77.50000       42.50000       2.500000       18.87309    
   82.50000       42.50000       2.500000       18.43542    
   87.50000       42.50000       2.500000       17.65252    
   92.50000       42.50000       2.500000       16.31744    
   97.50000       42.50000       2.500000       14.55523    
   102.5000       42.50000       2.500000       3.980789    
   2.500000       37.50000       2.500000       36.75464    
   7.500000       37.50000       2.500000       43.29850    
   12.50000       37.50000       2.500000       44.69761    
   17.50000       37.50000       2.500000       45.16329    
   22.50000       37.50000       2.500000       45.12564    
   27.50000       37.50000       2.500000       44.63710    
   32.50000       37.50000       2.500000       43.53254    
   37.50000       37.50000       2.500000       41.54944    
   42.50000       37.50000       2.500000       38.25492    
   47.50000       37.50000       2.500000       32.96004    
   52.50000       37.50000       2.500000       24.67175    
   57.50000       37.50000       2.500000       24.06017    
   62.50000       37.50000       2.500000       23.60353    
   67.50000       37.50000       2.500000       23.15530    
   72.50000       37.50000       2.500000       22.69007    
   77.50000       37.50000       2.500000       22.18658    
   82.50000       37.50000       2.500000       21.62470    
   87.50000       37.50000       2.500000       20.99674    
   92.50000       37.50000       2.500000       20.24991    
   97.50000       37.50000       2.500000       16.13774    
   102.5000       37.50000       2.500000       3.011533    
   2.500000       32.50000       2.500000       43.54845    
   7.500000       32.50000       2.500000       50.00000    
   12.50000       32.50000       2.500000       49.14057    
   17.50000       32.50000       2.500000       48.24224    
   22.50000       32.50000       2.500000       47.37778    
   27.50000       32.50000       2.500000       46.36594    
   32.50000       32.50000       2.500000       44.98617    
   37.50000       32.50000       2.500000       42.94147    
   42.50000       32.50000       2.500000       39.77575    
   47.50000       32.50000       2.500000       34.78772    
   52.50000       32.50000       2.500000       26.97239    
   57.50000       32.50000       2.500000       26.22558    
   62.50000       32.50000       2.500000       25.65463    
   67.50000       32.50000       2.500000       25.08964    
   72.50000       32.50000       2.500000       24.48932    
   77.50000       32.50000       2.500000       23.80106    
   82.50000       32.50000       2.500000       22.92148    
   87.50000       32.50000       2.500000       21.64131    
   92.50000       32.50000       2.500000       19.46636    
   97.50000       32.50000       2.500000       15.11544    
   102.5000       32.50000       2.500000       2.841621    
   2.500000       27.50000       2.500000       41.23071    
   7.500000       27.50000       2.500000       47.17421    
   12.50000       27.50000       2.500000       47.95584    
   17.50000       27.50000       2.500000       47.72514    
   22.50000       27.50000       2.500000       47.19928    
   27.50000       27.50000       2.500000       46.36772    
   32.50000       27.50000       2.500000       45.12829    
   37.50000       27.50000       2.500000       43.21558    
   42.50000       27.50000       2.500000       40.20155    
   47.50000       27.50000       2.500000       35.39999    
   52.50000       27.50000       2.500000       27.75632    
   57.50000       27.50000       2.500000       27.04819    
   62.50000       27.50000       2.500000       26.47935    
   67.50000       27.50000       2.500000       25.90385    
   72.50000       27.50000       2.500000       25.29882    
   77.50000       27.50000       2.500000       24.64683    
   82.50000       27.50000       2.500000       23.91564    
   87.50000       27.50000       2.500000       23.01301    
   92.50000       27.50000       2.500000       21.73857    
   97.50000       27.50000       2.500000       18.47492    
   102.5000       27.50000       2.500000      0.4162192    
   2.500000       22.50000       2.500000       33.03358    
   7.500000       22.50000       2.500000       40.38319    
   12.50000       22.50000       2.500000       42.81589    
   17.50000       22.50000       2.500000       44.07005    
   22.50000       22.50000       2.500000       44.65288    
   27.50000       22.50000       2.500000       44.62881    
   32.50000       22.50000       2.500000       43.98003    
   37.50000       22.50000       2.500000       42.45050    
   42.50000       22.50000       2.500000       39.66034    
   47.50000       22.50000       2.500000       34.98997    
   52.50000       22.50000       2.500000       27.55253    
   57.50000       22.50000       2.500000       27.02709    
   62.50000       22.50000       2.500000       26.55885    
   67.50000       22.50000       2.500000       26.07991    
   72.50000       22.50000       2.500000       25.62933    
   77.50000       22.50000       2.500000       25.24792    
   82.50000       22.50000       2.500000       24.88110    
   87.50000       22.50000       2.500000       24.30741    
   92.50000       22.50000       2.500000       23.06130    
   97.50000       22.50000       2.500000       20.70161    
   102.5000       22.50000       2.500000       7.581557    
   2.500000       17.50000       2.500000       39.81794    
   7.500000       17.50000       2.500000       48.16796    
   12.50000       17.50000       2.500000       48.43204    
   17.50000       17.50000       2.500000       47.34102    
   22.50000       17.50000       2.500000       46.21268    
   27.50000       17.50000       2.500000       45.21320    
   32.50000       17.50000       2.500000       44.03893    
   37.50000       17.50000       2.500000       42.28370    
   42.50000       17.50000       2.500000       39.33650    
   47.50000       17.50000       2.500000       34.35160    
   52.50000       17.50000       2.500000       26.06598    
   57.50000       17.50000       2.500000       26.18470    
   62.50000       17.50000       2.500000       26.21434    
   67.50000       17.50000       2.500000       26.25651    
   72.50000       17.50000       2.500000       26.37540    
   77.50000       17.50000       2.500000       26.55845    
   82.50000       17.50000       2.500000       26.76947    
   87.50000       17.50000       2.500000       27.02453    
   92.50000       17.50000       2.500000       27.42640    
   97.50000       17.50000       2.500000       21.49220    
   102.5000       17.50000       2.500000       5.316662    
   2.500000       12.50000       2.500000       45.32754    
   7.500000       12.50000       2.500000       50.00000    
   12.50000       12.50000       2.500000       49.60307    
   17.50000       12.50000       2.500000       48.88325    
   22.50000       12.50000       2.500000       47.89523    
   27.50000       12.50000       2.500000       46.69093    
   32.50000       12.50000       2.500000       45.19895    
   37.50000       12.50000       2.500000       43.16738    
   42.50000       12.50000       2.500000       40.17616    
   47.50000       12.50000       2.500000       35.48191    
   52.50000       12.50000       2.500000       27.88755    
   57.50000       12.50000       2.500000       27.92872    
   62.50000       12.50000       2.500000       28.05669    
   67.50000       12.50000       2.500000       28.22331    
   72.50000       12.50000       2.500000       28.36727    
   77.50000       12.50000       2.500000       28.40458    
   82.50000       12.50000       2.500000       28.27721    
   87.50000       12.50000       2.500000       27.77998    
   92.50000       12.50000       2.500000       26.20808    
   97.50000       12.50000       2.500000       21.03118    
   102.5000       12.50000       2.500000       4.089874    
   2.500000       7.500000       2.500000       41.39325    
   7.500000       7.500000       2.500000       48.08486    
   12.50000       7.500000       2.500000       48.95472    
   17.50000       7.500000       2.500000       48.60089    
   22.50000       7.500000       2.500000       47.89587    
   27.50000       7.500000       2.500000       46.97171    
   32.50000       7.500000       2.500000       45.74780    
   37.50000       7.500000       2.500000       44.05763    
   42.50000       7.500000       2.500000       41.65121    
   47.50000       7.500000       2.500000       38.16046    
   52.50000       7.500000       2.500000       33.02503    
   57.50000       7.500000       2.500000       32.06177    
   62.50000       7.500000       2.500000       31.44272    
   67.50000       7.500000       2.500000       30.91342    
   72.50000       7.500000       2.500000       30.38840    
   77.50000       7.500000       2.500000       29.77398    
   82.50000       7.500000       2.500000       28.92957    
   87.50000       7.500000       2.500000       27.56926    
   92.50000       7.500000       2.500000       24.97436    
   97.50000       7.500000       2.500000       19.29824    
   102.5000       7.500000       2.500000       3.748548    
   2.500000       2.500000       2.500000       33.60742    
   7.500000       2.500000       2.500000       41.19169    
   12.50000       2.500000       2.500000       43.63009    
   17.50000       2.500000       2.500000       44.54441    
   22.50000       2.500000       2.500000       44.85224    
   27.50000       2.500000       2.500000       44.68983    
   32.50000       2.500000       2.500000       44.06458    
   37.50000       2.500000       2.500000       42.85006    
   42.50000       2.500000       2.500000       40.80882    
   47.50000       2.500000       2.500000       37.54817    
   52.50000       2.500000       2.500000       32.39815    
   57.50000       2.500000       2.500000       32.01343    
   62.50000       2.500000       2.500000       31.64720    
   67.50000       2.500000       2.500000       31.20024    
   72.50000       2.500000       2.500000       30.62674    
   77.50000       2.500000       2.500000       29.83815    
   82.50000       2.500000       2.500000       28.66065    
   87.50000       2.500000       2.500000       26.74788    
   92.50000       2.500000       2.500000       23.38033    
   97.50000       2.500000       2.500000       16.92611    
   102.5000       2.500000       2.500000       3.049946    
